ID,Nombre,HSV_Colores_Dominantes,Tonalidad_Recomendada
600,fish_38.png,"(223.77342095258726, 8.259049384746502, 76.24601003191962) | (224.0361412813629, 35.61357335321034, 27.022943650394645) | (224.01271709713888, 13.882672648847782, 48.72369069993736) | (224.3682744305458, 20.910854447187905, 36.190249817425205) | (223.9222715470303, 10.545310653422394, 62.26999972499514)",claro
601,fish_39.png,"(264.2930890923502, 4.119899009306096, 13.001565475686967) | (196.70859572206743, 94.33035574683115, 81.44053298495622) | (217.11576285203887, 22.83021347620559, 72.41910436207483) | (359.4255050505049, 76.52069487847805, 72.56783521489392) | (212.77022403489192, 66.5742667664227, 39.101900322970614)",claro
602,fish_4.png,"(30.803959406366683, 25.23607766563974, 58.55247277638169) | (30.475032591659538, 15.536833097785447, 78.07617473813274) | (30.89255078179855, 19.978605111841414, 67.97015296604907) | (30.65325562758418, 34.79398728113453, 51.86511829045759) | (31.09378996212332, 42.88890617128568, 49.99748273277999)",mestizo
603,fish_40.png,"(289.20061887572103, 0.9086968237789114, 30.089684201620226) | (29.438148290434334, 3.0318825218320717, 60.24304778945799) | (219.75073354757657, 15.943559309951036, 19.353303326607655) | (22.292490118578677, 2.022600360550352, 44.91053276426154) | (33.42478576473702, 8.7258354112489, 76.60551659015793)",claro
604,fish_41.png,"(35.46811000585149, 3.7209471105868546, 50.8199517756785) | (36.2574119288494, 16.08370031696154, 14.022852872342433) | (43.69563555759384, 68.3393548948766, 60.30133606320707) | (34.07982397163804, 2.200369305917311, 69.14654503015339) | (38.61559696342309, 11.231890611152545, 33.489348078154514)",mestizo
605,fish_5.png,"(150.00000000000097, 1.1212017426593814, 62.565148268473045) | (150.00000000000048, 0.9019060901906403, 75.08049948951543) | (150.00000000000597, 0.9829398556500488, 68.1574947707402) | (150.00000000000523, 1.203083758128976, 58.36153735586848) | (150.0000000000052, 1.276277963088922, 60.38298185463944)",claro
606,fish_6.png,"(217.52418489039493, 87.23223176223398, 26.04476378707513) | (209.8485836855553, 48.95545669032527, 93.18593470146752) | (212.7192627101479, 58.56343432965508, 59.51306895395422) | (213.5238642509464, 76.10619469026544, 42.595659290611096) | (211.94192273781147, 49.311307519358465, 76.73408552077781)",claro
607,fish_7.png,"(167.760825060857, 3.2064254839532755, 19.5379101906093) | (54.26274455786146, 97.58351561517891, 93.57465796440655) | (201.90725934286496, 42.994740727417344, 81.79114084086176) | (220.39207954841913, 65.17932798262414, 51.325686572049165) | (94.49569203263786, 10.810416259728026, 47.89740104982226)",claro
608,fish_8.png,"(39.01491768528236, 55.75301976654801, 58.66594093023858) | (37.11295361375093, 27.349351983704945, 81.84983549476978) | (40.13182951215926, 70.03724096645516, 57.31115233478944) | (38.358805104164496, 33.87043946341606, 74.27657239564738) | (38.82817274393967, 44.020490287289945, 65.72102103208222)",mestizo
609,fish_9.png,"(224.91267192480993, 12.495605209416373, 46.66644848659395) | (218.22894226808285, 55.95909159044776, 22.940237328444134) | (195.45191294362434, 75.02761334633266, 85.16969320709799) | (201.05364547377957, 79.02367006830386, 59.16925490196077) | (210.57592823168545, 9.24501003243311, 71.31038367352545)",claro
610,flaming.png,"(171.85835522536325, 62.28821700520749, 52.56831862909341) | (333.9797853987539, 70.62029941053225, 71.15590932121663) | (186.60865112551124, 67.84948426170003, 85.26675919421503) | (230.60310311977366, 58.95423531108249, 23.09649971944367) | (342.3967480947765, 42.88859390494748, 87.82732488820758)",claro
611,flower.png,"(37.69421125543201, 13.80219313297714, 73.78988495767311) | (19.371953075352803, 76.82610657586359, 6.375622144282539) | (25.264181850497764, 71.24230068712878, 59.56067587386335) | (32.44735947844028, 31.882572105859282, 59.727257748019035) | (29.95719681074257, 38.0796642128926, 30.913144565854616)",mestizo
612,flowers.png,"(0.0, 0.0, 72.24996473409504) | (0.0, 0.0, 28.224748066557304) | (0.0, 0.0, 5.660912487387165) | (0.0, 0.0, 60.311301931534445) | (0.0, 0.0, 46.43863179074447)",mestizo
613,flower_1.png,"(56.96118391258019, 48.78809621104851, 32.450990029354806) | (28.960769688354002, 55.652438705187, 94.23666986284243) | (26.285559023242193, 63.27974998785412, 78.51970754823341) | (90.92073919972673, 46.68319506450126, 50.32456167929487) | (52.60098743267508, 9.32983673832586, 66.53536725525022)",mestizo
614,flower_10.png,"(245.84217225286127, 3.378133856941211, 8.42675290011288) | (244.84722941483633, 0.4539908167369157, 54.616767466646124) | (244.9161657703237, 1.26055781976496, 21.71296957732085) | (244.61038961038756, 0.3259512202003419, 71.21578676313571) | (244.99579478552974, 0.7003613723312825, 37.50776028721347)",claro
615,flower_11.png,"(0.0, 0.0, 3.609878604167643) | (0.0, 0.0, 70.75856961489626) | (0.0, 0.0, 35.76318785578746) | (0.0, 0.0, 18.608412456459305) | (0.0, 0.0, 53.26543591397272)",mestizo
616,flower_12.png,"(10.472522219083775, 51.947802725004976, 35.04223931408398) | (10.057108882386878, 17.176342854992814, 64.50980392156862) | (9.954966261609089, 22.6364076939788, 51.34852190329083) | (10.442790598061434, 13.223278974818736, 78.08676102019749) | (9.53228735043507, 32.21756569059486, 39.576973992745735)",mestizo
617,flower_2.png,"(212.64713644761144, 5.382459064521323, 26.845393586932342) | (214.17801998183478, 1.705024997225609, 71.63528117517643) | (212.04888848608556, 8.76192701816271, 18.240239531861686) | (213.56181150550688, 2.305117742282462, 55.847982588314046) | (213.31925006601767, 3.3121821306593606, 40.321448723374274)",claro
618,flower_3.png,"(6.81355812296442, 86.25360854398542, 20.080374360724903) | (32.89413633210459, 26.999498484981014, 70.9748823704325) | (14.893855100786471, 65.75335367907277, 37.10053825451748) | (54.40520072381192, 24.436686419604836, 45.76941576248213) | (4.6848503512740125, 82.64215200109852, 66.11846220274478)",mestizo
619,flower_4.png,"(39.12339142326169, 18.326639462776736, 63.76749236789805) | (39.19196148210172, 21.90949396116803, 57.29928605842933) | (39.309253129946754, 13.600777671942446, 78.26695261437906) | (40.0022056796251, 25.068309473014878, 51.800747079111645) | (39.614535957130656, 15.744620511184337, 70.91251885369532)",mestizo
620,flower_5.png,"(329.9999999999986, 0.46103619588359007, 50.673974652223244) | (337.93286806245567, 7.173565803337486, 1.8185378514610635) | (329.9999999999941, 0.718183512125128, 31.205585390267103) | (330.0000000000147, 0.35730261002195796, 69.8560635201041) | (330.00000000001216, 1.4058601633209897, 13.629394936429701)",claro
621,flower_6.png,"(0.0, 0.0, 70.07092198581567) | (0.0, 0.0, 0.42170242967365035) | (0.0, 0.0, 32.990152965319744) | (0.0, 0.0, 51.843498135450574) | (0.0, 0.0, 14.868043093871814)",mestizo
622,flower_7.png,"(0.0, 0.0, 14.264945782554458) | (0.0, 0.0, 51.0827222855901) | (0.0, 0.0, 1.2476585577937045) | (0.0, 0.0, 31.68747193533905) | (0.0, 0.0, 70.01103650297567)",mestizo
623,flower_8.png,"(240.44332236994202, 21.30245249085282, 19.214074606029985) | (34.74249645252665, 71.34820971761485, 89.8767904324851) | (198.9564084340206, 48.169065316908366, 79.14991908471653) | (201.65581157883912, 67.57493644986558, 50.612608679835546) | (29.114225318343493, 56.92143767575924, 57.96910213280205)",claro
624,flower_9.png,"(0.0, 0.0, 68.92521772977189) | (0.0, 0.0, 20.336298561900072) | (0.0, 0.0, 51.79689786362298) | (0.0, 0.0, 2.297100658444978) | (0.0, 0.0, 36.7286308462779)",mestizo
625,fox's.png,"(33.76296584484291, 29.723045473959996, 49.70592870718028) | (9.162623560348266, 67.32786616242875, 4.3151087014691445) | (30.705894782976255, 40.55059104674656, 82.64019066914497) | (15.286719251642873, 79.26890151571939, 84.80225288364652) | (15.95956597185928, 72.91411010212028, 34.96213271935576)",mestizo
626,fox's_1.png,"(25.360555109910816, 79.82632270276703, 93.44946891734618) | (21.799042036030826, 65.51845946373203, 35.277112249394214) | (10.418975248921205, 83.23891108472151, 7.353735230594133) | (31.37062847643995, 20.447689486912335, 67.26574024609286) | (22.072599401310892, 81.9040273338502, 67.8115777437847)",mestizo
627,fox.png,"(205.58100342513728, 33.72807119371643, 42.998836472791396) | (318.60913423522203, 43.31357003013178, 10.352912425967602) | (340.0677010910004, 71.53534924883748, 59.369894982497094) | (194.90926038950232, 66.26411524066067, 86.28656510603382) | (336.2592470043247, 24.257034789475924, 73.98922576061247)",claro
628,fox_1.png,"(27.175287799542904, 83.96026906403274, 93.56837041932873) | (291.0428448193232, 15.892310668549467, 51.009219221669255) | (326.45300569408425, 44.90817505029052, 38.18601569455654) | (20.656816405945317, 89.96494072158143, 79.71435738887538) | (334.7599546026356, 12.624174382499712, 74.50867851240204)",moreno
629,fox_2.png,"(11.278400609925717, 73.53261016399418, 7.773931558296265) | (28.152405116153606, 90.08388240492468, 95.65880893089587) | (33.3509234828568, 0.9426277925969553, 68.52887913586291) | (23.75658314435004, 93.10670842680871, 70.02579931311375) | (27.858741820686674, 9.330098699184385, 30.904013008452992)",mestizo
630,gemini.png,"(26.537044097089872, 25.091140989530743, 56.32989073491992) | (26.48203398624984, 34.76097788265708, 46.79961311879012) | (26.01490451793207, 18.138961170626217, 67.96084173054287) | (26.32093023255823, 14.340344168260078, 77.36154110767114) | (26.676725694026526, 55.880922822263514, 49.69633871247613)",mestizo
631,ghost.png,"(250.46570417392297, 82.54702847391509, 26.20306240524613) | (275.89700266790965, 83.56073980863104, 88.89788533439133) | (237.87191861925425, 75.53785724449958, 60.2704983868113) | (227.45599536030136, 26.70916174203995, 55.11525655254845) | (257.9513119232951, 38.87743956818437, 92.13785887123149)",claro
632,girl.png,"(0.0, 0.0, 0.7396528198905711) | (0.0, 0.0, 32.686864819157904) | (0.0, 0.0, 14.446105514028817) | (0.0, 0.0, 70.75520404240127) | (0.0, 0.0, 52.44108652635373)",mestizo
633,girls.png,"(0.0, 0.0, 34.78513226922647) | (0.0, 0.0, 1.2429677896724445) | (0.0, 0.0, 53.25773977713363) | (0.0, 0.0, 70.9765021941821) | (0.0, 0.0, 16.259769642122585)",mestizo
634,girl_1.png,"(0.0, 0.0, 71.15940342506937) | (0.0, 0.0, 0.5178609862835554) | (0.0, 0.0, 34.475404196766476) | (0.0, 0.0, 53.5492187254378) | (0.0, 0.0, 14.956877627711432)",mestizo
635,girl_10.png,"(0.0, 0.0, 5.92065422737501) | (0.0, 0.0, 55.603351472747775) | (0.0, 0.0, 70.73450757740774) | (0.0, 0.0, 41.00907491672452) | (0.0, 0.0, 24.133217336991642)",mestizo
636,girl_11.png,"(30.101614393172333, 22.47634511253174, 75.93519943608166) | (79.08140470020041, 23.646121664173197, 8.036395024692847) | (3.853938235076293, 54.088302162435696, 74.04576952668702) | (139.54964322851401, 14.39933912459847, 31.65571099499972) | (74.49065146306513, 8.734209659111457, 51.41716792333823)",mestizo
637,girl_12.png,"(0.0, 0.0, 14.96577999808193) | (0.0, 0.0, 50.90191263736919) | (0.0, 0.0, 69.81749101024504) | (0.0, 0.0, 32.064425770308155) | (0.0, 0.0, 1.4322003557486336)",mestizo
638,girl_13.png,"(0.0, 0.0, 33.05389838541831) | (0.0, 0.0, 1.537093187790664) | (0.0, 0.0, 70.57126607181155) | (0.0, 0.0, 15.33547505631252) | (0.0, 0.0, 52.390469701394025)",mestizo
639,girl_14.png,"(0.0, 0.0, 34.289602276241716) | (0.0, 0.0, 0.7357415401355899) | (0.0, 0.0, 70.26070021688142) | (0.0, 0.0, 52.33027036152708) | (0.0, 0.0, 16.69525569252549)",mestizo
640,girl_15.png,"(0.0, 0.0, 16.580229725026108) | (0.0, 0.0, 53.117048346056016) | (0.0, 0.0, 70.88697073032115) | (0.0, 0.0, 0.6176649234546472) | (0.0, 0.0, 34.83841370170252)",mestizo
641,girl_16.png,"(0.0, 0.0, 50.96679583175512) | (0.0, 0.0, 0.4738576506916767) | (0.0, 0.0, 69.78352654930583) | (0.0, 0.0, 15.70112764304678) | (0.0, 0.0, 32.864085805262306)",mestizo
642,girl_17.png,"(0.0, 0.0, 38.97883906037665) | (0.0, 0.0, 2.6789654692561946) | (0.0, 0.0, 70.99716495227923) | (0.0, 0.0, 20.069336023507027) | (0.0, 0.0, 56.10019547387307)",mestizo
643,girl_2.png,"(0.0, 0.0, 1.097943333812859) | (0.0, 0.0, 50.317535495142785) | (0.0, 0.0, 31.09954306206257) | (0.0, 0.0, 69.58358700799197) | (0.0, 0.0, 14.328353563647694)",mestizo
644,girl_3.png,"(0.0, 0.0, 14.079101726160548) | (0.0, 0.0, 48.594981869793095) | (0.0, 0.0, 0.566476081745769) | (0.0, 0.0, 68.95992818492384) | (0.0, 0.0, 29.679878204538714)",mestizo
645,girl_4.png,"(0.0, 0.0, 16.49089297851657) | (0.0, 0.0, 53.27145083975018) | (0.0, 0.0, 34.75498081270042) | (0.0, 0.0, 1.0914500028200602) | (0.0, 0.0, 70.77348730903405)",mestizo
646,girl_5.png,"(0.0, 0.0, 13.496791121511897) | (0.0, 0.0, 51.09461966604824) | (0.0, 0.0, 0.5533856011269517) | (0.0, 0.0, 69.89324379587187) | (0.0, 0.0, 31.13648596693579)",mestizo
647,girl_6.png,"(242.63892846964822, 4.022114561682257, 75.30332455799633) | (237.70369895505607, 26.357230961593924, 4.8412639982985) | (240.90944064014664, 6.181129886003078, 44.28487184347422) | (240.5290979690095, 15.32252384500471, 68.5830870435694) | (240.72110131837684, 9.909272665593356, 24.158362322252128)",claro
648,girl_7.png,"(8.814744487217784, 37.289253107999905, 99.06756947383285) | (18.30565754339113, 29.32188253141029, 50.1451609192759) | (16.904429155020416, 20.208962087375866, 77.83235752080203) | (17.459613486933183, 22.695840358338256, 62.93990940479589) | (21.154087556880967, 18.50124348019575, 35.124678690544386)",moreno
649,girl_8.png,"(31.171485397257015, 41.62964389724565, 50.24317403808154) | (30.30561134367416, 15.728938704827817, 78.71448044458418) | (30.876806307914514, 24.68566743106529, 59.95830318067473) | (30.81711268491545, 31.955016286008025, 52.547649428092726) | (30.715424136531762, 19.659308965082378, 69.1506856689141)",mestizo
650,girl_9.png,"(28.507071992595346, 42.17563217549489, 48.078695303135255) | (28.683996445601515, 22.93034027739908, 67.31401526127691) | (28.349069780434505, 17.61886012402797, 78.57833468693197) | (29.133270182290715, 54.17612294467998, 45.340460199618065) | (28.75976857056703, 30.340602779842314, 56.76844483277049)",mestizo
651,goat's.png,"(0.0, 0.0, 41.45612921427564) | (0.0, 0.0, 14.651037098074656) | (0.0, 0.0, 71.85811117774266) | (0.0, 0.0, 56.528698752228145) | (0.0, 0.0, 27.100728648716288)",mestizo
652,goat's_1.png,"(42.994460056963376, 56.37111278670521, 67.06814033437476) | (41.438044243618535, 37.659364620911106, 67.93294713787697) | (41.903347475470184, 47.55922660150861, 66.13280925492096) | (40.66791110074092, 24.288807709473158, 80.46036631706943) | (41.368493464801745, 31.118437013885863, 73.63028812811297)",mestizo
653,goat's_10.png,"(28.39770218624637, 17.17145984107227, 78.95644757697917) | (28.73720380295457, 51.43509060588053, 44.978356128004194) | (28.438011192423396, 22.634486656078547, 68.15825737576995) | (28.634236945430793, 29.403604504593865, 57.570776619172726) | (28.426608434107234, 38.849458647868296, 48.53267455952274)",mestizo
654,goat's_11.png,"(178.95108554193928, 23.418514571257766, 73.15198779077917) | (16.12266718511459, 18.044268793200178, 20.11601821715369) | (179.8908284528342, 34.62166897429682, 34.14969187675075) | (179.22964346878408, 23.68566617088491, 53.7451773162095) | (179.2926576090576, 33.76544191162667, 76.45076966665319)",mestizo
655,goat's_12.png,"(0.0, 0.0, 1.5753704964194981) | (0.0, 0.0, 51.728254620625556) | (0.0, 0.0, 33.28277574578038) | (0.0, 0.0, 15.508021390374328) | (0.0, 0.0, 69.97737556561093)",mestizo
656,goat's_13.png,"(0.0, 0.0, 5.65629358857196) | (0.0, 0.0, 52.9087965461414) | (0.0, 0.0, 71.38331633231327) | (0.0, 0.0, 37.740150265713766) | (0.0, 0.0, 22.290911002470693)",mestizo
657,goat's_14.png,"(306.91138792356503, 57.612397081261015, 94.29069713495204) | (250.80509826741496, 64.75910693301988, 43.991087344028585) | (21.064030350991505, 42.683038896464005, 91.11096025253725) | (249.69400962172452, 58.41303805142473, 85.24395804833563) | (11.829053816391028, 24.55695838072063, 53.10017964300731)",moreno
658,goat's_15.png,"(10.289477714810655, 9.765278345581349, 65.49378785652482) | (9.459417643964596, 16.077709509713756, 41.83943216352359) | (10.40245091212921, 7.750172681747514, 76.65756597997846) | (9.587567442321347, 21.31896591265912, 33.63943882637799) | (10.001182732111166, 12.460393486110075, 52.55392479572474)",mestizo
659,goat's_2.png,"(0.0, 0.0, 12.403372097399412) | (0.0, 0.0, 49.1170029115457) | (0.0, 0.0, 29.008190618019388) | (0.0, 0.0, 1.6623959836931803) | (0.0, 0.0, 69.02622867328753)",mestizo
